uid,isbn,rating
98885,037371016X,7
155247,0373711476,8
265475,0373712022,1
272465,037375020X,8
273674,0380813963,10
270995,0385333625,8
219584,0385335350,10
266890,0399147489,9
151051,0425179508,9
130332,0441010970,6
120617,0449006220,9
235716,0451204565,5
259950,0451207971,10
128937,0451211049,8
198616,0451458435,8
140068,0451459202,6
191643,0525947140,8
116271,0553583522,5
254612,0670031399,9
154583,0684873796,1
257605,0689849249,9
148892,0743216482,6
108115,0743424417,6
165182,0743463749,1
218355,0743463749,4
192481,075969222X,10
224731,075969222X,5
228354,075969222X,10
248115,0786013990,8
250646,0786013990,8
193065,0786230347,2
221374,078686804X,8
209769,0786868635,9
143430,0842355006,9
102628,0892967528,6
191872,0971252580,10
194861,1551666553,7
125207,1551667282,8
200188,1576737632,10
230158,1590580400,8
119105,1931402183,10
98392,0375704825,5
98392,0394874986,6
98392,0843105712,6
98392,084312301X,8
175742,0446390240,5
98474,0505523418,7
268340,0505523418,5
98474,0671014153,5
98474,0743423011,9
98474,0866119914,5
98474,089565766X,5
98475,0689815158,2
207562,0486281221,7
205623,0441003400,8
230377,0553051075,4
123896,155022462X,2
98510,0002006502,3
98510,0887621430,10
98510,1894345762,7
98510,1894800311,8
131006,0671035606,5
98654,0465016286,10
274633,1578565383,4
252832,0006545726,4
206152,0060280646,8
270733,0201136899,7
217762,0310223520,3
213436,0375757910,9
112806,0385495226,10
135346,0517148641,7
270194,0517148641,6
237599,0684813955,5
278244,0800714083,7
134092,0805010947,7
262754,0805053719,10
125393,0812505107,7
117288,0812523369,8
148427,0812523369,10
158089,0812523369,9
117411,084993785X,9
230855,084993785X,8
183518,0892813407,10
141943,1551103753,6
127030,1575660784,4
253501,1578561515,10
140272,1580050514,10
197985,1580621228,5
155215,158660242X,10
193935,1932128069,10
262048,0670872814,6
98797,0684814110,8
98829,1576852768,9
98830,0747263094,9
98886,055326866X,8
98917,0062505734,10
98917,1567140564,9
212909,0312209681,6
202806,0767903323,10
98990,0811829464,8
100899,0140064737,7
99089,0452258073,10
99099,0380807459,9
99099,0819511323,10
99105,0471642819,7
99167,0440586585,10
243512,0440586585,8
99203,1931412367,10
99213,088899348X,10
99287,1895837316,10
255880,1895837316,3
99298,0764552384,7
99298,0879059222,10
192677,0805420487,4
99336,0373614853,7
99387,0804115710,10
99398,0380719231,3
99504,0821776401,8
99517,092008091X,8
99578,0156551411,6
99631,1403317534,10
208576,0743422120,8
265887,0684803585,10
99778,039912764X,7
99863,0671318470,6
99909,006100491X,9
203829,0345450647,6
220376,0743428005,9
99973,0140236392,7
99973,0520071662,10
100028,185967318X,10
100074,1401352030,5
255283,0312110839,10
100108,0060094109,3
274906,0060094109,6
100167,0586040676,5
252496,0586040676,5
100169,044041508X,8
169766,044041508X,5
168071,0399231420,8
251334,0399231420,5
263710,0399231420,7
100408,0307133168,10
239171,0142501425,8
239171,1857987675,3
100709,0679449116,8
100784,0517220822,7
214364,0440934478,1
170912,0821730630,2
100885,1569313830,6
234085,1569313830,6
119201,0152012559,7
186835,0312130694,7
115205,0393312763,8
122640,0449150380,8
182770,0553096095,8
128228,0679742271,6
248230,0802117112,8
190448,0385335997,8
152013,1556619529,9
157126,0684865696,6
101152,0913299987,4
101178,0471536210,7
204149,0439060354,9
223694,0505522160,7
173218,0821727710,10
101210,190469702X,7
101238,0395305373,10
101238,0898158443,7
254489,0898158443,9
101265,052594379X,6
101296,0060647361,8
253874,0060647361,7
206093,0446679089,8
101330,156947334X,10
101335,0553293494,10
101338,0440409713,9
101349,0670886319,6
217001,0670886319,6
101419,0451454766,8
101469,048641955X,8
101484,3596802628,8
174941,0446306428,9
101585,0679767231,7
249498,031286518X,9
101607,0395773970,8
101623,0439011876,4
101641,014036689X,10
101643,0439317746,9
174093,0439317746,6
101654,2277235040,7
101663,0135259738,8
226011,0876057350,8
270131,0316802522,9
164181,0889222525,8
137209,0889740232,8
101735,0768430461,8
275205,0879519231,8
101744,0451407555,5
101772,0716020548,10
101784,0833568523,7
209876,0394719980,5
101797,0140055665,6
101826,0385720238,8
101847,1411602250,10
107577,0316816795,7
136290,0806908335,5
110059,0972324704,2
123616,0972324704,3
187468,0060532203,5
187468,0786929952,4
272382,0786929952,3
101898,0590120581,8
101908,0747542422,7
101985,0679405321,7
201789,0679890505,7
102090,1864366052,8
102091,0385334230,10
102108,0452279585,8
143773,0452279585,8
102223,0140442553,9
102226,1588513521,10
194934,0679642323,9
154466,0671641387,10
227560,0891096418,5
245068,0060392185,4
199839,0394586921,9
102371,0142437263,5
230119,0060987464,10
102452,0440220084,6
102455,0312970293,4
102458,0425063186,5
102473,0440014085,7
102488,0898865042,10
102533,0521632943,8
102535,0671400460,4
275669,0671786261,7
102655,1568303734,7
102701,190307004X,7
217302,0373196431,6
102723,0553374915,7
102730,0679429395,8
247856,0375422145,9
102902,0441889816,7
236817,0020418205,9
170864,0060250631,10
144911,0307160289,6
199422,0307160289,7
166542,0312186231,8
226636,0345276035,7
152828,0590434187,10
191160,0590486128,10
114031,0670270814,7
242144,0671733141,7
187542,0689317468,7
214335,0806971320,8
257925,0843105526,9
104249,1551662663,5
171824,1556111304,7
252175,1556111304,7
117411,1575661594,6
102970,0881380628,8
103012,0803785747,8
103013,039952715X,6
139750,0553296663,5
241068,0553296663,5
103161,0805023283,7
103182,043925051X,9
103189,0439133068,9
131272,0439133068,9
229440,0439133068,9
103230,0192862081,10
142452,0140621482,4
103289,1865084530,8
103313,0385334575,9
103332,0671852337,4
103339,0553379690,8
103345,0140139591,7
119244,0140231137,5
199285,0140231137,10
103420,0449907821,9
130084,0821733931,10
103488,091336715X,10
225369,091336715X,10
103492,1403315728,2
103508,1891620924,9
248011,1891620924,9
103589,0553581155,5
103626,0375410775,5
170701,0930407032,8
103742,0451528247,8
103761,0451454561,5
103761,0880387289,1
103836,0743418263,10
206984,0743418263,7
103927,0743449541,7
103946,1850522316,9
104015,0553270648,9
104040,0060517182,8
169679,0688142869,3
267183,0688142869,8
240165,1553958225,8
240165,1570362971,8
104084,0785324968,9
109636,055327189X,9
271193,0590459236,8
104143,0786006463,8
159821,0684841894,10
266388,0684841894,10
253929,0140104801,8
270864,0140104801,9
158400,0140119213,6
180443,0140119213,3
104199,0140247092,7
104207,0940642107,8
234077,0312960476,8
104223,1556615884,10
210020,0486218724,5
277978,0385503008,6
159523,0385491247,6
273402,0385491247,6
196737,0399139648,4
202236,1591450551,5
150799,1560252529,7
104475,0233051031,3
104488,0877853959,7
104514,0140263438,8
104519,0439104769,9
110254,0439104769,9
206034,0439104769,8
276804,0439104769,8
138495,0297607391,4
104587,0671009184,2
229425,0870679791,9
104628,0929141784,7
229305,0374480125,5
185729,068984154X,8
159724,0393045390,9
202141,0393045390,7
104680,0595304907,10
104721,0425163733,3
104725,0061005339,5
258631,0140142231,8
104773,0446327514,4
104787,0440205824,5
104863,0394530063,7
134407,0394530063,6
223565,0394530063,6
104866,0312851995,4
252759,0440863635,10
196836,0140430326,3
104941,0671796240,7
152455,0870404210,9
152455,087040900X,2
215289,0345433068,10
202790,0441008461,9
165627,1854797549,10
105186,1555841120,10
105198,027365263X,1
105230,0670844497,2
105277,0875965016,10
105285,0812552741,5
105287,0446524026,8
158018,0812013174,10
105334,0440208092,8
109360,0440208092,7
205956,0440208092,8
118693,0691004420,8
213729,075284380X,7
145166,080943752X,5
252606,1864502517,8
105409,0807077143,5
105410,0807077143,5
105413,0349105995,8
105430,0963414747,3
215837,0140437347,9
187938,0451526872,8
144840,0684810190,4
133810,0805048030,8
127722,0879101369,9
105583,0226555526,7
105598,1558172785,10
105628,0385500866,10
262351,1864501588,4
140504,0752837338,5
105764,0671023012,6
254239,0671023012,9
105771,0439067553,7
105837,0451165535,8
105845,1562054988,3
226787,0590202286,6
136057,014014904X,9
256863,0877732264,10
105919,0752203304,10
174331,0140442685,7
219926,0380709422,8
218318,0451456513,7
200862,0553107054,5
106008,0595210554,7
106015,1556158238,8
215396,1569470618,9
106111,0849912156,4
106126,0590339478,8
106126,0671021028,7
161717,0025631403,5
106185,0671036017,8
106197,0671568027,8
115231,0486419231,8
106222,0849913284,3
240924,0061003727,5
206737,0345329821,7
221887,0345329821,9
240782,1895411467,8
106372,0060081198,9
106372,0393323757,4
123292,0671897519,7
106414,1894012011,6
106428,0517561107,7
106428,067146955X,7
106428,0785270000,7
106439,0590035517,9
106550,0060923296,8
143897,0060923296,6
106578,0860917045,10
106598,0800634330,10
106626,0373123272,8
106748,1857921658,9
106753,1555532209,10
257760,0425161293,7
106786,0679767878,10
240125,0688036384,7
203107,0446610844,6
106857,0696014904,6
168124,0749933666,5
275929,0399135081,8
259857,0671744224,9
154648,0943151244,8
140437,0943151317,10
107072,0671536370,3
107216,0679773711,10
237750,0195054938,9
107289,0300097204,10
107305,0060166037,10
107315,0061003824,7
107317,0385041594,6
107343,0140378456,5
107379,0809228734,5
107381,1591430062,8
107386,0099287838,8
107411,0958762619,8
107445,0816629919,8
107577,0446677493,5
107623,0743235665,5
107651,0679783180,7
151051,0679783180,5
107653,067083825X,7
147371,0862419468,7
107711,0590397249,7
199413,0316511579,5
107728,0821732951,4
173470,0373262183,8
138808,0553566156,7
180435,0812515765,6
128296,082175128X,8
107817,0671750615,7
107830,0349108552,7
117631,0349108552,7
203653,0451627547,10
222918,0451627547,10
107913,0712675027,6
107933,1591294355,10
107975,0807012394,10
111470,044809570X,6
276155,0553381539,6
108086,0375400206,1
173433,0965148718,6
135868,1883513073,6
108201,0803265794,9
190040,0803265794,9
204425,0803265794,4
108242,0316084905,6
110518,0373076444,7
238805,0373707738,6
109912,0515116769,8
108291,156478214X,7
244849,0807062170,3
173520,0385720734,9
201233,0451526082,5
154486,0609807226,8
204137,0688137504,5
134772,0786711094,7
250115,0140067485,7
108406,0451408454,9
108408,0889626332,5
108438,0684850133,8
217099,0394503880,6
108602,0689803265,9
201129,0020238207,8
141403,1551664925,8
160830,075350426X,8
203456,075350426X,8
228851,0811201627,5
267308,0345407857,8
108812,0375421556,8
108831,0140288384,10
169228,0812521854,4
108879,033029721X,5
234548,0192816918,8
126440,0060393904,2
128753,0679450289,6
270584,0241134706,9
109035,0595170595,4
253460,0679777660,4
109099,0801836395,5
231472,0801836395,2
109130,0385263317,7
109152,0595301207,3
109157,0810841479,7
254358,0374512973,8
262392,0374512973,6
110691,0060929693,10
155528,0060929693,9
109302,1885211775,8
109304,0553076094,8
201040,0575072407,8
109335,006017515X,7
109340,0702226157,6
109340,1864480114,8
240920,1571971998,4
109397,0732907942,6
152244,0515087378,8
142054,0525946616,4
198966,0525946616,4
211333,0553099515,7
240052,0671724002,7
260979,0688143350,7
228529,1570623635,4
232748,1580620809,8
109486,1568846967,2
109512,0727853481,5
109545,4770028555,9
232198,0140432108,4
109589,0451528387,7
109634,0449211517,10
109692,0800753038,9
109704,0345339029,9
109734,0553285793,6
184839,0553204777,10
242616,0571212018,9
109823,0140378154,6
109830,1551664631,2
109873,0892965177,5
109874,0785271880,8
142815,0836230639,6
109903,006072448X,10
109903,0385720092,5
109903,0803729642,5
109903,0974847402,7
109903,1400046114,7
109939,080773800X,10
109945,0806997613,10
163530,0312977840,9
259399,0312977840,9
226592,0425168212,6
131242,0006135889,5
211616,055323949X,9
117345,0571142133,9
145307,0593041887,9
140112,0747557713,6
246666,0863152694,6
221774,0891093117,5
113128,0394544552,8
268214,0813335337,7
173010,1551661543,8
110058,0446525367,4
233066,0446525367,8
126639,0060191791,6
110103,0749932287,6
110109,023111088X,9
110137,0738205354,7
110137,1582431582,7
110180,086473381X,8
110288,0142301019,8
110360,0821753983,6
136054,0375501096,3
110380,0395893631,5
222625,0395893631,4
110387,0385506805,8
110463,0874833051,10
161958,0060739428,8
124561,0375505660,8
174265,0671721666,1
143142,0886776317,7
110640,0515122270,6
110783,0060557621,10
110783,0811215423,10
179628,0671578499,8
110827,0743200233,3
110845,0375406271,6
168297,0500051119,7
110874,0028635949,7
111225,0028635949,7
110895,0945257422,5
110898,193085904X,10
223757,0440151414,8
147656,0679766634,4
110918,0880015381,7
110928,0380009978,7
262979,0310239311,8
198119,0312180519,7
156805,0394544463,8
260478,0451458206,10
111005,0304352314,8
171610,0425132617,9
111096,0618070206,7
155407,0679764119,8
111163,0595131026,10
154917,0345409906,7
123598,0671706675,8
247610,0312929080,8
111268,1863734546,5
111287,0824817168,8
111337,0856400610,9
111415,0972034412,10
273983,0972034412,10
111439,1930252579,10
111486,1841881481,8
111490,074991811X,9
193025,074991811X,9
111521,0439217873,8
111560,0971447322,10
268052,0671578456,7
268319,0671578456,8
216347,0689852223,8
226820,0689852223,8
111691,051755187X,7
111794,0060185406,7
169615,0449216403,5
111881,1578632730,7
236743,1578632730,6
225503,0380714590,8
185648,0380710374,3
111977,0744560497,2
111981,1403365296,9
260895,0671469525,10
144248,0060935979,5
147780,0060935979,7
224659,0452264715,9
181989,0553138251,8
112067,0060173122,8
139076,0060173122,8
127639,0786866721,10
219005,0525440984,7
192441,0517703386,8
172146,1561705942,8
112095,1864482435,6
112102,0679776117,8
112125,0140184783,6
112132,0688140114,8
112136,0877730059,10
165701,0061002879,9
112157,068815901X,5
112162,0140185488,10
112174,1410722449,10
112174,1410722457,10
112220,0439194466,6
133864,0439194466,7
205378,0439194466,9
112220,0803726678,5
223591,0316542393,3
242766,1572232684,10
112290,1570540403,7
112309,0966528166,8
112315,1566472741,8
112319,1561706361,8
112356,0872862852,9
186109,0812562615,3
112422,0394484665,7
112445,0312114915,10
196236,0471253111,7
112537,1565924274,7
244235,0140276831,5
112584,3895082090,9
112597,0822507374,7
112695,1575440377,9
112704,0804831130,5
237982,0684807653,4
112755,0595168116,7
112771,0618082336,5
217926,0767908457,7
112897,003078395X,9
112912,0525937307,2
189358,0393033562,7
189358,0393306763,4
219715,0517588048,3
239906,0517588048,2
112938,067101403X,7
235872,067101403X,7
113003,0142196002,5
113013,0595218091,8
113097,0425141403,5
113128,0922915423,5
113148,0060928379,7
113158,1897783094,10
113202,159286631X,10
113234,1582461201,8
113239,0312878869,5
113294,1588987442,8
275759,1588987442,4
220576,0590212842,7
154880,0671014986,6
246810,074320011X,8
160253,0140291911,10
277230,0060613998,6
149965,0671444174,9
209748,0895776294,5
257702,0440235685,6
113596,0060182938,5
113679,0394556453,8
113709,0807044024,8
113742,0553249223,9
113765,157409114X,10
113796,0590478877,10
148105,0140283684,6
171605,0273656821,5
223366,0571190766,9
219953,0571201466,6
134919,1864481684,7
113831,0844254800,4
128484,0670881112,3
275756,0877849277,9
134933,1558680713,8
114116,0233994084,2
114116,0671507761,6
206917,0771058667,7
264938,0451403576,8
231794,1878825089,6
114323,0374284385,8
114360,0811808734,7
213911,0446524972,8
178530,0380790122,9
208346,0767906535,6
114612,0758203373,4
114688,1551664429,7
114767,1403362742,10
114788,1584350148,10
114801,0702233722,10
150393,0849954037,8
114805,0472081780,6
114836,0919591981,8
278597,0130454699,10
211878,0451527771,8
235318,0452272351,8
161478,0671457616,3
114873,0552138320,8
139974,0552138320,5
278069,0099244527,7
114910,044012770X,2
114977,0807070874,7
221773,0142001724,9
261187,014200362X,8
156435,0609610252,8
260437,0812551400,7
255232,0349112231,2
130055,037575315X,10
251322,037575315X,10
115084,0393044548,6
242844,0446350397,5
219978,0821748564,8
161337,0131103628,8
115203,0307247090,9
121268,0307247090,10
145711,0142001554,7
115305,0590693352,7
203751,0590693352,5
115324,0060971835,10
115406,0806901551,1
115462,0340778504,8
155188,0340778504,5
199786,0553571060,10
147659,0062500821,7
275971,0152002715,8
148025,1559635770,5
123600,0868193712,8
115502,1402706286,6
115587,0060283289,7
115590,067172455X,3
247420,0806642602,3
115747,1585421820,9
115820,0375705767,9
178101,0451198565,6
219370,0688066844,4
208447,0140230386,3
150799,0609807749,8
115952,073820949X,10
251365,0875421261,6
115984,0375702865,7
115993,0385175612,8
248781,0553088513,5
129228,0782128629,6
165811,0782128629,2
116137,096267950X,9
229415,0440531241,7
212588,0762709138,7
178542,0874777097,7
116218,076422154X,7
117537,076422154X,7
226681,0060187468,7
116266,0060186429,4
116295,0738813257,10
116299,1930110979,4
175371,0451410009,9
258096,0451410009,8
116346,0312240503,6
116346,0671740326,7
116356,0803703309,10
116356,156510837X,4
116417,080700457X,7
269569,0306806665,7
209197,0446515701,7
116496,0743222857,7
116542,0304363871,8
238148,080650160X,8
169253,0448102102,10
272432,089577657X,5
171622,0892819073,8
168341,0773731946,9
193273,0773731946,9
116705,0312195680,6
116705,0312266529,8
116705,0312282354,6
116743,0843944293,5
143921,0843944293,5
142758,0671567799,6
116764,0759643032,10
116798,0395441145,9
116840,083760463X,10
207706,0395294681,5
116890,0380732602,1
116905,0399231137,6
116912,1860466850,3
203231,0590418548,7
267589,0786890118,3
116984,014101282X,3
187745,014101282X,2
117047,0030098750,5
117118,1562614657,9
124091,0345417097,1
117136,1892123592,6
117154,0312252501,10
117156,068481580X,7
192662,1585420646,10
117209,093003175X,7
117250,0517445492,8
117296,0451524160,7
117304,097050490X,8
117306,0425183254,7
117319,1591200695,10
117321,0876053886,5
117335,1400031885,9
117345,0062502565,6
117345,0792276876,3
117366,1585671878,8
234849,0915811049,4
213102,0425116905,8
117415,0374403864,9
195025,0895267152,8
117427,0812013565,8
117437,0394553403,8
173272,0684813084,7
249606,0743410521,8
229013,189362210X,7
117558,1577330889,6
117558,1577330986,6
117559,0802139086,9
117569,8401492009,8
194357,8401492009,8
117573,0345450280,3
117573,0609610295,5
117647,1901983072,8
119578,068809368X,9
117671,0688152325,7
274598,0688152325,7
117717,0140447237,6
117733,1592866816,7
117734,1592866816,3
117740,0942637364,8
117768,0702231134,8
117834,0805053107,7
208217,0743436482,7
117855,0671700391,10
117918,0553352024,5
117932,0759678057,9
117933,1578660742,1
117990,0349112851,7
117990,1581950063,4
214032,034540324X,9
118055,1862043116,5
118065,1587610094,10
118070,0679408428,6
118102,0563405910,7
118125,0689851863,10
118182,0684815656,8
170084,0060294671,7
118322,1575662116,9
118416,0842305068,10
118450,1589820665,8
118552,0806624442,6
118574,0761511520,10
196307,0517599902,8
118629,0806131039,7
118739,0062503006,10
118837,0805042180,10
176036,0805042180,8
118860,0394747380,3
118869,0812533682,8
118900,0743458141,3
118904,0743449908,10
118939,0380813866,6
118949,0415931029,6
118969,0394572068,7
118971,0895261731,5
158596,1568580533,9
136040,3442451248,8
119056,0241137802,4
119100,097124121X,10
119114,0590425463,6
211682,0399145893,7
119184,0060934972,6
119184,1883642426,7
119188,1854799320,5
221606,1854799320,10
119215,0801853796,9
119219,0553279262,7
227879,0312132212,2
231521,0812577515,8
119243,0553377760,8
142262,0590036394,6
119274,0684193671,10
151929,0553802127,7
149499,0590623907,6
248247,0842345973,2
267630,156305664X,10
216850,1585420166,9
119423,030710088X,10
119482,0071151214,6
119585,0671577808,10
119585,0671656082,5
119592,0887393101,9
119660,0002253402,6
231022,1569313784,5
119751,0679781633,2
119814,0889841551,9
119836,0139444629,5
243551,0451165063,8
241412,0312084994,7
216233,1582343632,6
119917,0375702628,7
120042,0451615506,7
120073,0275958132,7
120073,1869411560,5
120151,0393048934,8
120151,1587750007,9
120151,1587750023,8
120151,158775004X,10
120254,0934977259,7
120322,0816018219,5
201502,075820499X,10
120366,0312192967,8
120499,1555174736,4
120499,1555176798,10
181788,1555176798,9
179922,0679722629,7
237982,0312081839,5
120600,096757711X,10
204596,096757711X,10
120605,0441005942,6
188517,1853261335,7
120614,4770020678,10
120649,1882943147,6
120657,0830718982,1
238690,0440502306,9
120733,0840734697,5
146430,0385488858,5
153566,0609809032,6
120886,0918949866,8
120925,0886776104,9
259242,0886776104,4
120938,0465062695,10
120938,0609808672,5
130614,0060160276,6
159735,0060160276,8
189327,0060160276,10
121029,0849915104,10
250517,0060194626,8
121064,0873417038,7
238364,0873417038,7
121098,0385481179,6
121156,0812579143,6
202177,0345427513,9
133919,1890447269,9
121281,0140190600,5
121281,0679745165,5
121337,0471347795,10
121441,0764503723,7
121465,0345377516,5
142148,0156026929,9
211166,0375725334,8
121555,0758201079,2
275203,0758201079,8
121581,0595270670,9
121617,0316648043,10
238502,0702221449,5
198024,0375501215,7
121768,0140235329,4
121865,006061725X,8
121865,1550546910,8
196197,1550546910,8
121866,0525468943,8
121875,1885331096,10
121887,0312861761,5
121895,0807036056,8
121945,1888363509,5
121989,0878577521,9
121989,0899091156,7
252525,0899091156,7
122020,0449000605,6
122025,1563097249,10
122056,0964613727,9
122081,0739426486,10
200188,0739426486,10
219641,0739426486,10
122085,1860468446,6
122191,1558742131,9
122245,0425172600,3
122305,0590481355,8
122372,075961525X,9
190150,0375507280,6
129429,0679412581,6
131572,0679412581,6
154899,0679439951,9
173829,0020029101,5
237063,0679745394,7
250331,0679745394,4
122512,0875849121,8
122545,0525939113,4
122569,0752202847,5
122701,0374155240,6
122702,0764508954,8
122765,0071374906,9
122765,0195136292,7
122765,026262124X,8
122765,038523743X,8
134607,055324731X,9
122790,0071376127,10
135706,0071376127,6
122826,0747564159,8
252456,0747564159,8
122868,1556524404,9
232380,1556524404,6
122921,0394704681,3
122923,1555837271,7
123148,0028633121,5
123179,1861976364,10
123186,1562827251,4
123210,0345327217,6
245788,0399513949,6
160284,0399142371,5
275254,0399142371,1
135659,0674154215,6
123241,0966583299,10
223702,0374461554,10
123258,0688059449,10
123258,1551090570,9
267754,0060957328,5
123297,0894866583,6
123297,089486971X,1
210448,0151008841,10
123393,1565076966,8
254236,0974381403,10
275315,0974381403,10
255883,074900388X,8
182112,0375421319,5
176066,0399131876,5
123528,0595225527,8
151266,0590764853,6
186170,0590764853,10
186359,0590764853,8
156381,0140343385,5
177884,0140343385,5
219918,0586045805,8
123670,089542942X,8
123727,1879682680,5
123820,0449910067,10
123820,0679757961,6
167144,0373835086,3
161342,0843938951,5
123931,0881840890,6
123977,1857029763,6
229611,0373262833,8
248282,0394746651,8
216154,0517701790,7
150188,0192833979,8
140460,0062516825,9
124280,0679748806,9
124291,0778320014,8
124320,0609603523,9
124320,1887299300,2
125580,0679444653,10
124427,1840181745,2
124436,067977422X,8
124440,0953658562,10
124468,025320299X,4
142669,0446670030,7
124581,0425098885,2
124593,0140435026,1
124604,0375759409,8
212739,0375759409,8
124630,0060188618,4
267805,0863697690,4
247976,1888580224,8
258677,0060004320,6
124765,0412087715,4
124826,0140253483,7
127064,0060177128,4
158821,0060177128,8
124856,0394755405,4
247758,0671721151,8
124926,0812554868,10
124929,1559723645,9
224705,1559723645,9
221614,0380721139,9
210858,0515038628,2
233344,0515118028,7
197973,0671637177,8
124975,1558531491,8
193776,1558531491,8
131480,0912769424,10
125019,0679848045,10
183136,0385468687,9
129682,0812576098,7
125114,0843109971,3
273488,084311908X,7
254930,019435802X,6
125139,0879518014,8
125163,0345376269,7
125176,1930880006,2
218491,067941973X,5
248857,067941973X,5
172817,0684821206,7
166500,0141003944,7
261836,0749932813,5
159993,0312054963,5
258406,0425176096,5
160137,0679727922,7
190332,0679727922,7
252114,0812502639,7
159993,1582341818,6
125327,0446309524,8
125359,0895871726,2
125398,0671537555,3
125500,0553584138,8
259573,0070511136,5
169768,1555714595,6
125539,1550376330,7
214565,0786862106,3
276281,0373122624,8
271433,0373169337,5
145966,0373196652,6
240404,0373244320,10
242965,0373834942,7
125711,0385471025,6
149941,0330482718,2
232453,0380808609,8
125834,0879057637,4
125924,0595130356,7
267320,0595130356,10
125936,0563538597,8
125962,0807064254,10
209493,0373871651,7
267809,0963124633,6
126192,0421744200,8
126192,0719060761,6
126192,0836287347,7
126229,0553581414,5
126367,1885171676,5
126370,0156926202,8
126385,0884893219,8
126402,1559724439,10
126434,1590710290,10
126443,0764223488,10
217291,0764223488,8
256684,0553251171,2
126519,1587211017,5
152455,0764552899,5
126713,0736906517,10
185282,0517187868,9
211414,0451181808,9
144885,0590366831,9
242884,0671867512,7
126753,0824525043,10
181989,1567187285,8
237814,0771028695,9
208025,0887307000,7
126862,0385489102,10
248459,0809474913,5
169672,0441010288,8
126934,0689849222,2
179127,1577310802,8
126974,1588519198,10
127003,0821770667,8
127038,0373166192,7
169637,0811815714,3
170857,0373223005,7
243853,0812507398,7
177319,1575661071,9
147976,0517675811,4
167256,0060391863,7
255834,0380633213,5
217999,0877959382,5
265028,0064400441,6
264891,0316085545,7
244506,0385335385,6
237283,0971407681,9
238627,0971407681,10
127290,1889853194,8
177089,0141002190,6
253847,1586852590,8
194266,0671034561,9
256503,0020291922,7
145116,0060975458,10
256503,006440854X,6
141301,0312203756,3
156148,0374371520,10
161380,0374371520,9
218943,0374371520,9
228168,0374371520,9
232887,0374371520,10
233863,0374371520,9
138404,0385730012,10
256503,0385730012,10
275059,0385730012,10
142009,0393975096,6
242459,0440434467,8
178097,0590374869,8
198879,0590425668,10
193065,0670893757,8
239927,0670893757,8
146021,0802732852,4
183199,0802732852,4
176232,1562828843,9
251540,1931514984,8
247245,0060280786,10
127510,0809236435,7
127539,0618012095,9
127559,0062734784,9
127562,0821741624,6
274525,0312856989,7
127731,0563362499,7
165616,0385240872,7
127766,0330480456,7
127769,0441006825,10
127772,0394741048,8
127800,1555971962,10
127825,042509703X,8
169287,042509703X,8
134840,0156007053,8
176498,0812549473,7
278620,0688165664,4
127955,0312229690,8
128002,155143167X,10
128025,0312267371,10
251302,1565123034,7
128071,0310217385,8
128095,0816631050,10
158180,0140185534,8
157144,0895295598,10
151266,0684854554,9
193858,0684854554,9
128393,0785279296,5
128509,0316610690,8
128558,1853716847,10
128580,0684801086,7
128613,0028609980,3
268556,0231101570,7
176895,0972289305,7
143353,0140185445,8
219633,0618118780,8
128713,1899171290,10
128747,0312155565,7
257139,0373262949,1
190322,0971865906,7
128838,0415901359,1
128867,0759689733,10
128889,0671721216,7
128918,0563405856,8
128918,056353804X,8
128918,056355570X,5
128918,0563555734,6
128918,0563555742,6
128950,0205146155,9
128950,032104956X,10
128981,0373706642,5
188343,0679866949,8
223589,0152167889,7
275086,0380012073,8
155028,0553239317,10
129105,0394562666,6
129165,0449216039,10
129228,0060172142,9
129285,0375758437,8
228221,0671673343,6
260745,0684815257,7
129294,0688168930,3
129343,0684837641,5
144525,0373031343,3
163043,0373291906,10
270165,037371078X,5
227459,0425149803,10
182885,0821746871,6
129361,0553568655,8
149323,0679722041,5
129482,0425166295,8
129496,0679417680,7
224672,0525451331,3
138490,1562477641,4
129627,1411600770,9
129634,0425188450,7
129671,0194312828,6
129686,0684818175,8
257280,0679779132,7
178162,0934678898,10
276311,0967059844,6
232978,156718345X,6
129780,0312865783,5
129841,0753450259,10
148994,0452260965,10
175031,0802134769,3
131767,0874779642,8
175031,0880016086,6
129916,0764547186,8
155392,0140244328,6
130009,0884862364,3
130034,0553298305,4
130108,0836228111,10
130112,0679400036,4
130112,0800753305,3
130149,1559704756,8
159442,0812968220,5
130205,0140034994,7
130245,0849913330,9
130328,0140166033,7
130382,0812500407,7
130389,1589392647,9
137390,1895636221,5
203122,1895636221,5
130401,0806928638,7
149658,0971304521,9
255936,0679432353,7
130460,0375502505,5
208294,0375502505,6
173932,0373706197,3
270174,0394520319,9
185877,0590471406,8
237246,0786815728,1
177737,0449215822,3
176528,0440407923,8
133736,0679891412,10
179429,0446675342,9
215650,0786812923,10
130577,067942069X,9
211563,0451204727,9
210291,0373872224,8
238847,0373872224,8
130672,1857881095,10
228141,0399135189,8
130717,0553262165,8
233960,0002256967,8
236800,0671683292,4
130915,0679742018,8
130974,0679854282,8
130982,014130880X,8
130987,0843946024,6
131006,0345421868,5
131006,0441777767,5
169101,0786916591,9
169101,0786917989,7
169101,0786918799,8
169101,0786919043,8
131025,0439154111,10
185815,0439154111,10
186105,0439154111,10
254568,0876591993,8
131044,0821768344,6
219970,0345391233,9
271854,1899866264,6
131110,1888145005,8
131176,0816319642,10
131221,014131334X,8
